timestamp_ms,datetime_utc,datetime_kst,open_raw,high_raw,low_raw,close_raw,open_pct,high_pct,low_pct,close_pct,close_pct_label,volume,source_note
1641182400000,2022-01-03 04:00:00,2022-01-03 13:00:00,1032.8,1035.5,1031.3,1035.0,10.328,10.355,10.313,10.35,10.3500%,362.487,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641196800000,2022-01-03 08:00:00,2022-01-03 17:00:00,1035.1,1035.7,1030.9,1031.6,10.351,10.357,10.309,10.316,10.3160%,552.275,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641211200000,2022-01-03 12:00:00,2022-01-03 21:00:00,1032.4,1035.0,1025.0,1027.6,10.324,10.35,10.25,10.276,10.2760%,1165.203,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641225600000,2022-01-03 16:00:00,2022-01-04 01:00:00,1027.6,1034.5,1027.3,1033.7,10.276,10.345,10.273,10.337,10.3370%,1001.66,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641240000000,2022-01-03 20:00:00,2022-01-04 05:00:00,1033.7,1037.6,1025.8,1033.0,10.337,10.376,10.258,10.33,10.3300%,1237.211,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641254400000,2022-01-04 00:00:00,2022-01-04 09:00:00,1032.8,1038.0,1031.2,1036.1,10.328,10.38,10.312,10.361,10.3610%,589.383,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641268800000,2022-01-04 04:00:00,2022-01-04 13:00:00,1036.2,1037.0,1031.7,1035.3,10.362,10.37,10.317,10.353,10.3530%,1267.291,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641283200000,2022-01-04 08:00:00,2022-01-04 17:00:00,1035.3,1035.4,1019.9,1021.8,10.353,10.354,10.199,10.218,10.2180%,1386.697,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641297600000,2022-01-04 12:00:00,2022-01-04 21:00:00,1021.8,1027.8,1020.6,1025.3,10.218,10.278,10.206,10.253,10.2530%,676.94,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641312000000,2022-01-04 16:00:00,2022-01-05 01:00:00,1025.2,1025.3,1018.2,1018.9,10.252,10.253,10.182,10.189,10.1890%,1111.498,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641326400000,2022-01-04 20:00:00,2022-01-05 05:00:00,1018.9,1021.2,1017.2,1020.5,10.189,10.212,10.172,10.205,10.2050%,671.661,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641340800000,2022-01-05 00:00:00,2022-01-05 09:00:00,1020.6,1023.3,1020.5,1022.4,10.206,10.233,10.205,10.224,10.2240%,515.672,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641355200000,2022-01-05 04:00:00,2022-01-05 13:00:00,1022.6,1023.5,1019.0,1019.7,10.226,10.235,10.19,10.197,10.1970%,429.684,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641369600000,2022-01-05 08:00:00,2022-01-05 17:00:00,1019.7,1025.2,1019.7,1021.8,10.197,10.252,10.197,10.218,10.2180%,457.992,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641384000000,2022-01-05 12:00:00,2022-01-05 21:00:00,1021.8,1021.9,1017.0,1019.8,10.218,10.219,10.17,10.198,10.1980%,1913.746,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641398400000,2022-01-05 16:00:00,2022-01-06 01:00:00,1019.8,1029.8,1018.9,1024.6,10.198,10.298,10.189,10.246,10.2460%,1629.294,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641412800000,2022-01-05 20:00:00,2022-01-06 05:00:00,1024.5,1051.0,1020.0,1032.3,10.245,10.51,10.2,10.323,10.3230%,4718.788,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641427200000,2022-01-06 00:00:00,2022-01-06 09:00:00,1032.3,1044.8,1032.0,1044.8,10.323,10.448,10.32,10.448,10.4480%,2807.472,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641441600000,2022-01-06 04:00:00,2022-01-06 13:00:00,1044.5,1048.0,1039.7,1045.0,10.445,10.48,10.397,10.45,10.4500%,3232.525,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641456000000,2022-01-06 08:00:00,2022-01-06 17:00:00,1045.0,1063.9,1045.0,1060.4,10.45,10.639,10.45,10.604,10.6040%,6862.619,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641470400000,2022-01-06 12:00:00,2022-01-06 21:00:00,1060.3,1066.4,1044.8,1047.1,10.603,10.664,10.448,10.471,10.4710%,5760.758,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641484800000,2022-01-06 16:00:00,2022-01-07 01:00:00,1047.2,1049.0,1036.4,1040.2,10.472,10.49,10.364,10.402,10.4020%,2373.706,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641499200000,2022-01-06 20:00:00,2022-01-07 05:00:00,1040.2,1043.5,1038.6,1043.4,10.402,10.435,10.386,10.434,10.4340%,1335.398,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641513600000,2022-01-07 00:00:00,2022-01-07 09:00:00,1043.5,1063.9,1042.0,1063.9,10.435,10.639,10.42,10.639,10.6390%,1914.719,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1641528000000,2022-01-07 04:00:00,2022-01-07 13:00:00,1063.9,1082.3,1061.7,1071.0,10.639,10.823,10.617,10.71,10.7100%,4831.072,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
